,Unnamed: 0,Provider,Provider Country,Developer Proceeds,Begin Date,End Date,Customer Currency,Country Code,Currency of Proceeds,Customer Price,Device,Supported Platforms
7205,7205,APPLE,US,42.8,12/6/2007,12/6/2007,TRY,TR,TRY,77.99,iPhone,iOS
7206,7206,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7207,7207,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,FI,EUR,0.0,iPhone,iOS
7208,7208,APPLE,US,4.9,12/6/2007,12/6/2007,USD,SC,USD,6.99,iPhone,iOS
7209,7209,APPLE,US,0.0,12/6/2007,12/6/2007,THB,TH,THB,0.0,iPhone,iOS
7211,7211,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IT,EUR,6.99,iPhone,iOS
7212,7212,APPLE,US,4.9,12/6/2007,12/6/2007,USD,BM,USD,6.99,iPhone,iOS
7213,7213,APPLE,US,4.25,12/6/2007,12/6/2007,USD,UZ,USD,6.99,iPhone,iOS
7214,7214,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7215,7215,APPLE,US,0.0,12/6/2007,12/6/2007,CAD,CA,CAD,0.0,iPad,iOS
7216,7216,APPLE,US,0.0,12/6/2007,12/6/2007,USD,US,USD,0.0,iPhone,iOS
7217,7217,APPLE,US,0.0,12/6/2007,12/6/2007,MYR,MY,MYR,0.0,iPhone,iOS
7218,7218,APPLE,US,244.3,12/6/2007,12/6/2007,PHP,PH,PHP,349.0,iPhone,iOS
7220,7220,APPLE,US,4.11,12/6/2007,12/6/2007,EUR,DE,EUR,6.99,iPhone,iOS
7221,7221,APPLE,US,0.0,12/6/2007,12/6/2007,AUD,AU,AUD,0.0,iPhone,iOS
7222,7222,APPLE,US,0.0,12/6/2007,12/6/2007,MXN,MX,MXN,0.0,iPhone,iOS
7223,7223,APPLE,US,6.53,12/6/2007,12/6/2007,SGD,SG,SGD,9.98,iPhone,iOS
7225,7225,APPLE,US,0.0,12/6/2007,12/6/2007,USD,LR,USD,0.0,iPhone,iOS
7226,7226,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,SI,EUR,0.0,iPhone,iOS
7228,7228,APPLE,US,0.0,12/6/2007,12/6/2007,SEK,SE,SEK,0.0,iPhone,iOS
7229,7229,APPLE,US,4.08,12/6/2007,12/6/2007,EUR,SK,EUR,6.99,iPhone,iOS
7230,7230,APPLE,US,4.9,12/6/2007,12/6/2007,USD,MN,USD,6.99,iPhone,iOS
7231,7231,APPLE,US,0.0,12/6/2007,12/6/2007,USD,CM,USD,0.0,iPhone,iOS
7232,7232,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,BE,EUR,6.99,iPhone,iOS
7234,7234,APPLE,US,0.0,12/6/2007,12/6/2007,CHF,CH,CHF,0.0,iPad,iOS
7235,7235,APPLE,US,0.0,12/6/2007,12/6/2007,USD,PA,USD,0.0,iPhone,iOS
7236,7236,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,-6.99,iPhone,iOS
7237,7237,APPLE,US,0.0,12/6/2007,12/6/2007,USD,,USD,0.0,iPhone,iOS
7238,7238,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7239,7239,APPLE,US,349.42,12/6/2007,12/6/2007,RUB,RU,RUB,599.0,iPhone,iOS
7240,7240,APPLE,US,0.0,12/6/2007,12/6/2007,USD,KH,USD,0.0,iPhone,iOS
7241,7241,APPLE,US,0.0,12/6/2007,12/6/2007,HKD,HK,HKD,0.0,iPad,iOS
7242,7242,APPLE,US,0.0,12/6/2007,12/6/2007,USD,BS,USD,0.0,iPhone,iOS
7243,7243,APPLE,US,0.0,12/6/2007,12/6/2007,USD,UA,USD,0.0,iPhone,iOS
7244,7244,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,ES,EUR,6.99,iPhone,iOS
7245,7245,APPLE,US,1868.75,12/6/2007,12/6/2007,KZT,KZ,KZT,2990.0,iPhone,iOS
7246,7246,APPLE,US,0.0,12/6/2007,12/6/2007,USD,UA,USD,0.0,iPhone,iOS
7247,7247,APPLE,US,0.0,12/6/2007,12/6/2007,USD,KE,USD,0.0,iPhone,iOS
7248,7248,APPLE,US,4.08,12/6/2007,12/6/2007,USD,AM,USD,6.99,iPhone,iOS
7249,7249,APPLE,US,0.0,12/6/2007,12/6/2007,USD,US,USD,0.0,iPhone,iOS
7250,7250,APPLE,US,4.01,12/6/2007,12/6/2007,EUR,SI,EUR,6.99,iPhone,iOS
7252,7252,APPLE,US,0.0,12/6/2007,12/6/2007,USD,ML,USD,0.0,iPhone,iOS
7253,7253,APPLE,US,0.0,12/6/2007,12/6/2007,SGD,SG,SGD,0.0,iPad,iOS
7254,7254,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,LT,EUR,6.99,iPhone,iOS
7257,7257,APPLE,US,0.0,12/6/2007,12/6/2007,HUF,HU,HUF,0.0,iPhone,iOS
7259,7259,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7261,7261,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7262,7262,APPLE,US,30.79,12/6/2007,12/6/2007,HRK,HR,HRK,54.99,iPhone,iOS
7264,7264,APPLE,US,18.77,12/6/2007,12/6/2007,PLN,PL,PLN,32.99,iPhone,iOS
7265,7265,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,NL,EUR,0.0,iPad,iOS
7266,7266,APPLE,US,4.15,12/6/2007,12/6/2007,USD,UG,USD,6.99,iPhone,iOS
7267,7267,APPLE,US,0.0,12/6/2007,12/6/2007,USD,AZ,USD,0.0,iPhone,iOS
7268,7268,APPLE,US,4.08,12/6/2007,12/6/2007,USD,UA,USD,6.99,iPhone,iOS
7269,7269,APPLE,US,4.9,12/6/2007,12/6/2007,USD,DO,USD,6.99,iPhone,iOS
7270,7270,APPLE,US,0.0,12/6/2007,12/6/2007,DKK,DK,DKK,0.0,iPhone,iOS
7271,7271,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IT,EUR,6.99,iPhone,iOS
7272,7272,APPLE,US,4.9,12/6/2007,12/6/2007,USD,CD,USD,6.99,iPhone,iOS
7273,7273,APPLE,US,4.08,12/6/2007,12/6/2007,USD,UA,USD,6.99,iPhone,iOS
7274,7274,APPLE,US,18.25,12/6/2007,12/6/2007,SAR,SA,SAR,29.99,iPhone,iOS
7275,7275,APPLE,US,4.11,12/6/2007,12/6/2007,EUR,CY,EUR,6.99,iPhone,iOS
7277,7277,APPLE,US,76.99,12/6/2007,12/6/2007,EGP,EG,EGP,109.99,iPhone,iOS
7278,7278,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,LT,EUR,0.0,iPhone,iOS
7279,7279,APPLE,US,0.0,12/6/2007,12/6/2007,COP,CO,COP,0.0,iPhone,iOS
7280,7280,APPLE,US,0.0,12/6/2007,12/6/2007,GBP,GB,GBP,0.0,iPad,iOS
7282,7282,APPLE,US,4.9,12/6/2007,12/6/2007,USD,AZ,USD,6.99,iPhone,iOS
7283,7283,APPLE,US,0.0,12/6/2007,12/6/2007,BGN,BG,BGN,0.0,iPhone,iOS
7284,7284,APPLE,US,0.0,12/6/2007,12/6/2007,USD,CI,USD,0.0,iPhone,iOS
7285,7285,APPLE,US,0.0,12/6/2007,12/6/2007,USD,KW,USD,0.0,iPad,iOS
7286,7286,APPLE,US,136.0,12/6/2007,12/6/2007,TWD,TW,TWD,210.0,iPhone,iOS
7288,7288,APPLE,US,6.68,12/6/2007,12/6/2007,AUD,AU,AUD,10.49,iPhone,iOS
7289,7289,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,FR,EUR,0.0,iPhone,iOS
7290,7290,APPLE,US,0.0,12/6/2007,12/6/2007,NZD,NZ,NZD,0.0,iPad,iOS
7291,7291,APPLE,US,0.0,12/6/2007,12/6/2007,ZAR,ZA,ZAR,0.0,iPhone,iOS
7292,7292,APPLE,US,378.58,12/6/2007,12/6/2007,RUB,RU,RUB,649.0,iPhone,iOS
7293,7293,APPLE,US,0.0,12/6/2007,12/6/2007,USD,CD,USD,0.0,iPhone,iOS
7294,7294,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,NL,EUR,6.99,iPhone,iOS
7295,7295,APPLE,US,4.9,12/6/2007,12/6/2007,USD,CR,USD,6.99,iPhone,iOS
7296,7296,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,-6.99,iPhone,iOS
7297,7297,APPLE,US,0.0,12/6/2007,12/6/2007,JPY,JP,JPY,0.0,iPhone,iOS
7298,7298,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,DE,EUR,0.0,iPhone,iOS
7299,7299,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7300,7300,APPLE,US,0.0,12/6/2007,12/6/2007,USD,LC,USD,0.0,iPhone,iOS
7301,7301,APPLE,US,4.9,12/6/2007,12/6/2007,USD,KW,USD,6.99,iPhone,iOS
7303,7303,APPLE,US,37.1,12/6/2007,12/6/2007,HKD,HK,HKD,53.0,iPhone,iOS
7304,7304,APPLE,US,30.8,12/6/2007,12/6/2007,DKK,DK,DKK,55.0,iPhone,iOS
7305,7305,APPLE,US,0.0,12/6/2007,12/6/2007,USD,US,USD,0.0,iPhone,iOS
7306,7306,APPLE,US,0.0,12/6/2007,12/6/2007,USD,CM,USD,0.0,iPhone,iOS
7309,7309,APPLE,US,0.0,12/6/2007,12/6/2007,AED,AE,AED,0.0,iPhone,iOS
7310,7310,APPLE,US,15.33,12/6/2007,12/6/2007,ILS,IL,ILS,21.9,iPhone,iOS
7311,7311,APPLE,US,0.0,12/6/2007,12/6/2007,USD,MN,USD,0.0,iPhone,iOS
7312,7312,APPLE,US,0.0,12/6/2007,12/6/2007,USD,UZ,USD,0.0,iPhone,iOS
7314,7314,APPLE,US,3.47,12/6/2007,12/6/2007,GBP,GB,GBP,5.99,iPhone,iOS
7315,7315,APPLE,US,42.0,12/6/2007,12/6/2007,SEK,SE,SEK,75.0,iPhone,iOS
7316,7316,APPLE,US,0.0,12/6/2007,12/6/2007,NZD,NZ,NZD,0.0,iPhone,iOS
7317,7317,APPLE,US,4.02,12/6/2007,12/6/2007,EUR,FR,EUR,-6.99,iPhone,iOS
7320,7320,APPLE,US,0.0,12/6/2007,12/6/2007,USD,JO,USD,0.0,iPhone,iOS
7321,7321,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,-6.99,iPhone,iOS
7322,7322,APPLE,US,3824.0,12/6/2007,12/6/2007,CLP,CL,CLP,6500.0,iPhone,iOS
7323,7323,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7324,7324,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,FR,EUR,0.0,iPhone,iOS
7325,7325,APPLE,US,4.02,12/6/2007,12/6/2007,EUR,FR,EUR,6.99,iPhone,iOS
7326,7326,APPLE,US,0.0,12/6/2007,12/6/2007,AUD,AU,AUD,0.0,iPhone,iOS
7328,7328,APPLE,US,4.9,12/6/2007,12/6/2007,USD,MU,USD,6.99,iPhone,iOS
7330,7330,APPLE,US,4.9,12/6/2007,12/6/2007,USD,AR,USD,6.99,iPhone,iOS
7331,7331,APPLE,US,3.47,12/6/2007,12/6/2007,GBP,GB,GBP,5.99,iPhone,iOS
7332,7332,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IT,EUR,6.99,iPhone,iOS
7333,7333,APPLE,US,0.0,12/6/2007,12/6/2007,USD,BB,USD,0.0,iPhone,iOS
7334,7334,APPLE,US,0.0,12/6/2007,12/6/2007,BGN,BG,BGN,0.0,iPad,iOS
7335,7335,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IT,EUR,6.99,iPhone,iOS
7336,7336,APPLE,US,19352.94,12/6/2007,12/6/2007,COP,CO,COP,32900.0,iPhone,iOS
7337,7337,APPLE,US,20.58,12/6/2007,12/6/2007,RON,RO,RON,34.99,iPhone,iOS
7338,7338,APPLE,US,30.8,12/6/2007,12/6/2007,DKK,DK,DKK,55.0,iPhone,iOS
7339,7339,APPLE,US,74.63,12/6/2007,12/6/2007,CZK,CZ,CZK,129.0,iPhone,iOS
7340,7340,APPLE,US,19352.94,12/6/2007,12/6/2007,COP,CO,COP,32900.0,iPhone,iOS
7341,7341,APPLE,US,4.08,12/6/2007,12/6/2007,EUR,SK,EUR,6.99,iPhone,iOS
7344,7344,APPLE,US,4.2,12/6/2007,12/6/2007,USD,KE,USD,6.99,iPhone,iOS
7345,7345,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,NL,EUR,0.0,iPad,iOS
7346,7346,APPLE,US,109.34,12/6/2007,12/6/2007,CZK,CZ,CZK,189.0,iPhone,iOS
7347,7347,APPLE,US,4.11,12/6/2007,12/6/2007,EUR,DE,EUR,6.99,iPhone,iOS
7348,7348,APPLE,US,18.25,12/6/2007,12/6/2007,SAR,SA,SAR,29.99,iPhone,iOS
7349,7349,APPLE,US,19.53,12/6/2007,12/6/2007,PEN,PE,PEN,27.9,iPhone,iOS
7350,7350,APPLE,US,44.24,12/6/2007,12/6/2007,NOK,NO,NOK,79.0,iPhone,iOS
7352,7352,APPLE,US,0.0,12/6/2007,12/6/2007,RUB,RU,RUB,0.0,iPhone,iOS
7353,7353,APPLE,US,0.0,12/6/2007,12/6/2007,USD,ZW,USD,0.0,iPhone,iOS
7354,7354,APPLE,US,27.34,12/6/2007,12/6/2007,NZD,NZ,NZD,36.99,iPhone,iOS
7355,7355,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7356,7356,APPLE,US,349.42,12/6/2007,12/6/2007,RUB,RU,RUB,599.0,iPhone,iOS
7358,7358,APPLE,US,18.66,12/6/2007,12/6/2007,AED,AE,AED,27.99,iPhone,iOS
7359,7359,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,IT,EUR,0.0,iPhone,iOS
7360,7360,APPLE,US,6.68,12/6/2007,12/6/2007,AUD,AU,AUD,10.49,iPhone,iOS
7361,7361,APPLE,US,0.0,12/6/2007,12/6/2007,USD,GE,USD,0.0,iPhone,iOS
7362,7362,APPLE,US,0.0,12/6/2007,12/6/2007,USD,TT,USD,0.0,iPhone,iOS
7363,7363,APPLE,US,0.0,12/6/2007,12/6/2007,USD,BY,USD,0.0,iPhone,iOS
7365,7365,APPLE,US,30.8,12/6/2007,12/6/2007,DKK,DK,DKK,55.0,iPhone,iOS
7366,7366,APPLE,US,4.9,12/6/2007,12/6/2007,USD,PA,USD,6.99,iPhone,iOS
7367,7367,APPLE,US,1868.75,12/6/2007,12/6/2007,KZT,KZ,KZT,2990.0,iPhone,iOS
7368,7368,APPLE,US,4.9,12/6/2007,12/6/2007,USD,TT,USD,6.99,iPhone,iOS
7369,7369,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7371,7371,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IT,EUR,-6.99,iPhone,iOS
7372,7372,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IE,EUR,6.99,iPhone,iOS
7373,7373,APPLE,US,2018.6,12/6/2007,12/6/2007,NGN,NG,NGN,3100.0,iPhone,iOS
7374,7374,APPLE,US,0.0,12/6/2007,12/6/2007,GBP,GB,GBP,0.0,iPhone,iOS
7375,7375,APPLE,US,0.0,12/6/2007,12/6/2007,EGP,EG,EGP,0.0,iPhone,iOS
7376,7376,APPLE,US,0.0,12/6/2007,12/6/2007,GBP,GB,GBP,0.0,iPhone,iOS
7377,7377,APPLE,US,4.89,12/6/2007,12/6/2007,EUR,ME,EUR,6.99,iPhone,iOS
7378,7378,APPLE,US,0.0,12/6/2007,12/6/2007,USD,DZ,USD,0.0,iPhone,iOS
7379,7379,APPLE,US,18.77,12/6/2007,12/6/2007,PLN,PL,PLN,32.99,iPhone,iOS
7380,7380,APPLE,US,0.0,12/6/2007,12/6/2007,RUB,RU,RUB,0.0,iPad,iOS
7381,7381,APPLE,US,4.9,12/6/2007,12/6/2007,USD,JM,USD,6.99,iPhone,iOS
7382,7382,APPLE,US,30.8,12/6/2007,12/6/2007,DKK,DK,DKK,55.0,iPhone,iOS
7383,7383,APPLE,US,349.42,12/6/2007,12/6/2007,RUB,RU,RUB,599.0,iPhone,iOS
7384,7384,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,-6.99,iPhone,iOS
7385,7385,APPLE,US,3.95,12/6/2007,12/6/2007,EUR,GR,EUR,6.99,iPhone,iOS
7386,7386,APPLE,US,0.0,12/6/2007,12/6/2007,USD,MK,USD,0.0,iPhone,iOS
7387,7387,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7388,7388,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPad,iOS
7389,7389,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,ES,EUR,-6.99,iPhone,iOS
7390,7390,APPLE,US,25.13,12/6/2007,12/6/2007,BRL,BR,BRL,35.9,iPhone,iOS
7391,7391,APPLE,US,8.16,12/6/2007,12/6/2007,BGN,BG,BGN,13.99,iPhone,iOS
7392,7392,APPLE,US,0.0,12/6/2007,12/6/2007,USD,HN,USD,0.0,iPhone,iOS
7393,7393,APPLE,US,4.55,12/6/2007,12/6/2007,CHF,CH,CHF,-7.0,iPhone,iOS
7394,7394,APPLE,US,546.0,12/6/2007,12/6/2007,JPY,JP,JPY,780.0,iPhone,iOS
7395,7395,APPLE,US,4.9,12/6/2007,12/6/2007,USD,DO,USD,6.99,iPhone,iOS
7397,7397,APPLE,US,0.0,12/6/2007,12/6/2007,USD,UZ,USD,0.0,iPhone,iOS
7398,7398,APPLE,US,0.0,12/6/2007,12/6/2007,USD,LB,USD,0.0,iPhone,iOS
7399,7399,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,XK,EUR,0.0,iPhone,iOS
7400,7400,APPLE,US,4.11,12/6/2007,12/6/2007,EUR,DE,EUR,6.99,iPhone,iOS
7401,7401,APPLE,US,546.0,12/6/2007,12/6/2007,JPY,JP,JPY,780.0,iPhone,iOS
7402,7402,APPLE,US,0.0,12/6/2007,12/6/2007,USD,US,USD,0.0,iPhone,iOS
7403,7403,APPLE,US,0.0,12/6/2007,12/6/2007,USD,KE,USD,0.0,iPad,iOS
7404,7404,APPLE,US,0.0,12/6/2007,12/6/2007,USD,AO,USD,0.0,iPhone,iOS
7405,7405,APPLE,US,0.0,12/6/2007,12/6/2007,USD,GD,USD,0.0,iPhone,iOS
7406,7406,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,SI,EUR,0.0,iPad,iOS
7407,7407,APPLE,US,4.9,12/6/2007,12/6/2007,USD,BO,USD,6.99,iPhone,iOS
7408,7408,APPLE,US,111300.0,12/6/2007,12/6/2007,VND,VN,VND,159000.0,iPhone,iOS
7409,7409,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7410,7410,APPLE,US,6.68,12/6/2007,12/6/2007,AUD,AU,AUD,10.49,iPhone,iOS
7411,7411,APPLE,US,99.57,12/6/2007,12/6/2007,MXN,MX,MXN,165.0,iPhone,iOS
7413,7413,APPLE,US,99.57,12/6/2007,12/6/2007,MXN,MX,MXN,165.0,iPhone,iOS
7414,7414,APPLE,US,4.02,12/6/2007,12/6/2007,EUR,FR,EUR,6.99,iPhone,iOS
7415,7415,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,AT,EUR,0.0,iPhone,iOS
7418,7418,APPLE,US,11550.0,12/6/2007,12/6/2007,TZS,TZ,TZS,16500.0,iPhone,iOS
7420,7420,APPLE,US,0.0,12/6/2007,12/6/2007,TRY,TR,TRY,0.0,iPhone,iOS
7421,7421,APPLE,US,0.0,12/6/2007,12/6/2007,IDR,ID,IDR,0.0,iPhone,iOS
7422,7422,APPLE,US,11550.0,12/6/2007,12/6/2007,TZS,TZ,TZS,16500.0,iPhone,iOS
7424,7424,APPLE,US,6.29,12/6/2007,12/6/2007,CAD,CA,CAD,8.99,iPhone,iOS
7425,7425,APPLE,US,4.08,12/6/2007,12/6/2007,USD,UA,USD,6.99,iPhone,iOS
7426,7426,APPLE,US,4.9,12/6/2007,12/6/2007,USD,MN,USD,6.99,iPhone,iOS
7427,7427,APPLE,US,4.9,12/6/2007,12/6/2007,USD,US,USD,6.99,iPhone,iOS
7428,7428,APPLE,US,0.0,12/6/2007,12/6/2007,USD,US,USD,0.0,iPhone,iOS
7429,7429,APPLE,US,73.04,12/6/2007,12/6/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
7430,7430,APPLE,US,0.0,12/6/2007,12/6/2007,RON,RO,RON,0.0,iPad,iOS
7431,7431,APPLE,US,349.42,12/6/2007,12/6/2007,RUB,RU,RUB,599.0,iPhone,iOS
7432,7432,APPLE,US,0.0,12/6/2007,12/6/2007,USD,KW,USD,0.0,iPhone,iOS
7433,7433,APPLE,US,0.0,12/6/2007,12/6/2007,SAR,SA,SAR,0.0,iPhone,iOS
7434,7434,APPLE,US,4.9,12/6/2007,12/6/2007,USD,GY,USD,6.99,iPhone,iOS
7438,7438,APPLE,US,0.0,12/6/2007,12/6/2007,USD,GE,USD,0.0,iPhone,iOS
7439,7439,APPLE,US,6.99,12/6/2007,12/6/2007,NZD,NZ,NZD,11.49,iPhone,iOS
7440,7440,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,IT,EUR,0.0,iPad,iOS
7441,7441,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,ES,EUR,0.0,iPhone,iOS
7444,7444,APPLE,US,4.9,12/6/2007,12/6/2007,USD,DO,USD,6.99,iPhone,iOS
7445,7445,APPLE,US,3.98,12/6/2007,12/6/2007,EUR,IE,EUR,6.99,iPhone,iOS
7446,7446,APPLE,US,4.9,12/6/2007,12/6/2007,USD,MN,USD,6.99,iPhone,iOS
7448,7448,APPLE,US,0.0,12/6/2007,12/6/2007,USD,MW,USD,0.0,iPhone,iOS
7449,7449,APPLE,US,76.99,12/6/2007,12/6/2007,EGP,EG,EGP,109.99,iPhone,iOS
7450,7450,APPLE,US,3.5,12/6/2007,12/6/2007,USD,US,USD,4.99,iPhone,iOS
7452,7452,APPLE,US,0.0,12/6/2007,12/6/2007,NGN,NG,NGN,0.0,iPhone,iOS
7453,7453,APPLE,US,0.0,12/6/2007,12/6/2007,SAR,SA,SAR,0.0,iPhone,iOS
7454,7454,APPLE,US,0.0,12/6/2007,12/6/2007,USD,BJ,USD,0.0,iPhone,iOS
7455,7455,APPLE,US,149.81,12/6/2007,12/6/2007,THB,TH,THB,229.0,iPhone,iOS
7456,7456,APPLE,US,0.0,12/6/2007,12/6/2007,INR,IN,INR,0.0,iPhone,iOS
7457,7457,APPLE,US,30.8,12/6/2007,12/6/2007,DKK,DK,DKK,55.0,iPhone,iOS
7458,7458,APPLE,US,0.0,12/6/2007,12/6/2007,USD,UY,USD,0.0,iPhone,iOS
7459,7459,APPLE,US,0.0,12/6/2007,12/6/2007,USD,TJ,USD,0.0,iPhone,iOS
7461,7461,APPLE,US,0.0,12/6/2007,12/6/2007,GBP,GB,GBP,0.0,iPhone,iOS
7462,7462,APPLE,US,0.0,12/6/2007,12/6/2007,CLP,CL,CLP,0.0,iPhone,iOS
7463,7463,APPLE,US,0.0,12/6/2007,12/6/2007,COP,CO,COP,0.0,iPhone,iOS
7464,7464,APPLE,US,0.0,12/6/2007,12/6/2007,EUR,IT,EUR,0.0,iPad,iOS
7465,7465,APPLE,US,358.54,12/6/2007,12/6/2007,INR,IN,INR,619.0,iPhone,iOS
7466,7466,APPLE,US,0.0,12/6/2007,12/6/2007,USD,MZ,USD,0.0,iPhone,iOS
7467,7467,APPLE,US,4.04,12/6/2007,12/6/2007,EUR,NL,EUR,6.99,iPhone,iOS
7468,7468,APPLE,US,4.9,12/6/2007,12/6/2007,USD,JM,USD,6.99,iPhone,iOS
7470,7470,APPLE,US,16.99,12/6/2007,12/6/2007,USD,US,USD,19.99,iPhone,iOS
7473,7473,APPLE,US,8.16,12/6/2007,12/6/2007,BGN,BG,BGN,13.99,iPhone,iOS
7474,7474,APPLE,US,3.47,12/6/2007,12/6/2007,GBP,GB,GBP,5.99,iPhone,iOS
7475,7475,APPLE,US,0.0,12/6/2007,12/6/2007,KZT,KZ,KZT,0.0,iPhone,iOS
7476,7476,APPLE,US,0.0,12/6/2007,12/6/2007,RON,RO,RON,0.0,iPhone,iOS
7477,7477,APPLE,US,3.95,12/6/2007,12/6/2007,EUR,GR,EUR,6.99,iPhone,iOS
7479,7479,APPLE,US,4.9,12/6/2007,12/6/2007,USD,KW,USD,6.99,iPhone,iOS
7480,7480,APPLE,US,805.0,12/6/2007,12/6/2007,PKR,PK,PKR,1150.0,iPhone,iOS
7483,7483,APPLE,US,0.0,12/6/2007,12/6/2007,USD,BW,USD,0.0,iPhone,iOS
7485,7485,APPLE,US,4.9,12/6/2007,12/6/2007,USD,CR,USD,6.99,iPhone,iOS
7486,7486,APPLE,US,0.0,12/6/2007,12/6/2007,USD,SN,USD,0.0,iPhone,iOS
7487,7487,APPLE,US,0.0,12/6/2007,12/6/2007,USD,LR,USD,0.0,iPhone,iOS
7488,7488,APPLE,US,4.9,12/6/2007,12/6/2007,USD,AO,USD,6.99,iPhone,iOS
7489,7489,APPLE,US,0.0,12/6/2007,12/6/2007,SEK,SE,SEK,0.0,iPhone,iOS
7490,7490,APPLE,US,4.02,12/7/2007,12/7/2007,EUR,FR,EUR,6.99,iPhone,iOS
7491,7491,APPLE,US,4.66,12/7/2007,12/7/2007,USD,OM,USD,6.99,iPhone,iOS
7492,7492,APPLE,US,0.0,12/7/2007,12/7/2007,USD,AM,USD,0.0,iPhone,iOS
7493,7493,APPLE,US,44.24,12/7/2007,12/7/2007,NOK,NO,NOK,79.0,iPhone,iOS
7494,7494,APPLE,US,0.0,12/7/2007,12/7/2007,ILS,IL,ILS,0.0,iPad,iOS
7495,7495,APPLE,US,6.99,12/7/2007,12/7/2007,NZD,NZ,NZD,11.49,iPhone,iOS
7496,7496,APPLE,US,6.68,12/7/2007,12/7/2007,AUD,AU,AUD,10.49,iPhone,iOS
7497,7497,APPLE,US,6.29,12/7/2007,12/7/2007,CAD,CA,CAD,8.99,iPhone,iOS
7498,7498,APPLE,US,0.0,12/7/2007,12/7/2007,USD,JM,USD,0.0,iPhone,iOS
7499,7499,APPLE,US,4.9,12/7/2007,12/7/2007,USD,US,USD,-6.99,iPhone,iOS
7500,7500,APPLE,US,0.0,12/7/2007,12/7/2007,EUR,IE,EUR,0.0,iPhone,iOS
7501,7501,APPLE,US,0.0,12/7/2007,12/7/2007,ILS,IL,ILS,0.0,iPhone,iOS
7502,7502,APPLE,US,4.04,12/7/2007,12/7/2007,EUR,BE,EUR,6.99,iPhone,iOS
7503,7503,APPLE,US,73.04,12/7/2007,12/7/2007,ZAR,ZA,ZAR,119.99,iPhone,iOS
7504,7504,APPLE,US,4.01,12/7/2007,12/7/2007,EUR,SI,EUR,6.99,iPhone,iOS
7505,7505,APPLE,US,0.0,12/7/2007,12/7/2007,USD,JM,USD,0.0,iPhone,iOS
7506,7506,APPLE,US,3.98,12/7/2007,12/7/2007,EUR,IT,EUR,-6.99,iPhone,iOS
7507,7507,APPLE,US,4.66,12/7/2007,12/7/2007,USD,OM,USD,6.99,iPhone,iOS
7508,7508,APPLE,US,244.3,12/7/2007,12/7/2007,PHP,PH,PHP,349.0,iPhone,iOS
7509,7509,APPLE,US,0.0,12/7/2007,12/7/2007,USD,ML,USD,0.0,iPhone,iOS
