,media_source,date,geo,cost,currency
1697,source_3,2007-12-02,FI,7.012511,USD
1698,source_1,2007-12-01,CI,0.0,USD
1699,source_3,2007-12-01,PM,0.090002,USD
1700,source_1,2007-12-03,TO,0.0,USD
1701,source_1,2007-12-02,SO,0.3199999928,USD
1702,source_1,2007-12-03,BR,0.0,USD
1703,source_5,2007-12-06,KZ,0.0,USD
1704,source_2,2007-12-01,RO,3.7941060112,USD
1705,source_3,2007-12-07,ME,0.479426,USD
1706,source_2,2007-12-05,SL,0.7675159966,USD
1707,source_1,2007-12-01,MN,3.7500001192,USD
1708,source_1,2007-12-02,DJ,0.0,USD
1709,source_2,2007-12-04,CN,0.0,USD
1710,source_1,2007-12-04,CO,1.5500000119,USD
1711,source_3,2007-12-06,UK,90.083058,USD
1712,source_3,2007-12-06,PY,1.997434,USD
1713,source_1,2007-12-03,PL,0.1800000072,USD
1714,source_5,2007-12-07,AR,0.0,USD
1715,source_1,2007-12-02,EE,0.3000000119,USD
1716,source_2,2007-12-01,AR,5.6912399817,USD
1717,source_3,2007-12-06,SO,7.597243,USD
1718,source_3,2007-12-02,MC,0.480884,USD
1719,source_3,2007-12-02,NR,0.079813,USD
1720,source_1,2007-12-02,MF,0.0,USD
1721,source_7,2007-12-02,JE,0.0,USD
1722,source_2,2007-12-06,CW,0.0,USD
1723,source_1,2007-12-01,NO,1.5899999738,USD
1724,source_1,2007-12-04,SE,2.7000001073,USD
1725,source_2,2007-12-06,CR,7.6233850066,USD
1726,source_1,2007-12-06,SV,0.3600000143,USD
1727,source_2,2007-12-06,PG,0.2395040038,USD
1728,source_2,2007-12-06,FM,0.0265709999,USD
1729,source_3,2007-12-02,LY,1.94285,USD
1730,source_3,2007-12-02,SG,2.550694,USD
1731,source_2,2007-12-04,GU,0.0902670008,USD
1732,source_3,2007-12-02,NC,0.296722,USD
1733,source_2,2007-12-01,CF,0.000444,USD
1734,source_7,2007-12-05,CH,0.0,USD
1735,source_5,2007-12-03,TR,0.0,USD
1736,source_1,2007-12-04,TC,0.0,USD
1737,source_2,2007-12-04,AX,0.0192350002,USD
1738,source_2,2007-12-07,BZ,0.4000170006,USD
1739,source_6,2007-12-02,PR,0.0,USD
1740,source_2,2007-12-06,AI,0.0512900003,USD
1741,source_3,2007-12-04,YE,0.390708,USD
1742,source_1,2007-12-07,IR,0.0,USD
1743,source_2,2007-12-07,FJ,0.3473770063,USD
1744,source_3,2007-12-02,GE,4.860023,USD
1745,source_3,2007-12-05,DJ,0.092765,USD
1746,source_3,2007-12-02,KI,0.040848,USD
1747,source_1,2007-12-02,FK,0.0,USD
1748,source_3,2007-12-03,NC,0.519926,USD
1749,source_1,2007-12-06,VE,1.1900000125,USD
1750,source_2,2007-12-02,BG,20.3522049889,USD
1751,source_2,2007-12-06,HU,2.1487350182,USD
1752,source_3,2007-12-04,TC,0.132935,USD
1753,source_1,2007-12-02,PW,0.0,USD
1754,source_1,2007-12-05,MO,0.0,USD
1755,source_3,2007-12-03,TV,0.040803,USD
1756,source_7,2007-12-02,AM,0.0,USD
1757,source_1,2007-12-05,BZ,0.0,USD
1758,source_2,2007-12-04,BM,0.4458100014,USD
1759,source_3,2007-12-04,TV,0.089703,USD
1760,source_3,2007-12-07,FJ,0.964175,USD
1761,source_2,2007-12-01,TC,0.023131,USD
1762,source_1,2007-12-05,IO,0.0,USD
1763,source_1,2007-12-02,MY,0.0,USD
1764,source_1,2007-12-01,SC,0.0,USD
1765,source_1,2007-12-06,FK,0.0,USD
1766,source_2,2007-12-03,VA,0.001865,USD
1767,source_6,2007-12-03,UK,0.0,USD
1768,source_3,2007-12-05,PK,0.010001,USD
1769,source_1,2007-12-06,BQ,0.0,USD
1770,source_1,2007-12-06,EC,0.8100000322,USD
1771,source_3,2007-12-04,NU,0.030961,USD
1772,source_1,2007-12-03,AI,0.0,USD
1773,source_1,2007-12-05,MW,0.4799999893,USD
1774,source_3,2007-12-03,BR,26.713158,USD
1775,source_3,2007-12-02,YT,0.030897,USD
1776,source_3,2007-12-07,ER,0.009931,USD
1777,source_3,2007-12-01,RW,2.597032,USD
1778,source_2,2007-12-06,PL,6.0810499388,USD
1779,source_2,2007-12-02,SE,0.5965390016,USD
1780,source_3,2007-12-04,BM,0.623366,USD
1781,source_6,2007-12-07,PR,0.0,USD
1782,source_6,2007-12-02,SX,0.0,USD
1783,source_2,2007-12-01,UA,0.0,USD
1784,source_6,2007-12-06,MK,0.0,USD
1785,source_2,2007-12-06,CH,13.7373121612,USD
1786,source_1,2007-12-06,PS,0.6000000089,USD
1787,source_3,2007-12-05,IS,2.363663,USD
1788,source_1,2007-12-02,TR,0.1800000072,USD
1789,source_3,2007-12-04,BL,0.030535,USD
1790,source_2,2007-12-04,BD,0.0,USD
1791,source_1,2007-12-01,SB,0.0,USD
1792,source_2,2007-12-07,BZ,0.624899,USD
1793,source_2,2007-12-05,GT,17.8562839316,USD
1794,source_3,2007-12-03,LV,3.630874,USD
1795,source_2,2007-12-03,JM,1.9282920104,USD
1796,source_1,2007-12-02,GI,0.3000000119,USD
1797,source_1,2007-12-03,IM,0.0,USD
1798,source_1,2007-12-04,SB,0.0,USD
1799,source_1,2007-12-01,AZ,2.0900000036,USD
1800,source_1,2007-12-01,ZW,0.0,USD
1801,source_3,2007-12-07,BT,1.574096,USD
1802,source_1,2007-12-04,IO,0.0,USD
1803,source_2,2007-12-07,NO,0.0,USD
1804,source_3,2007-12-01,BA,4.094444,USD
1805,source_3,2007-12-07,BE,5.408988,USD
1806,source_3,2007-12-05,KG,0.0,USD
1807,source_2,2007-12-06,BB,0.2030650008,USD
1808,source_3,2007-12-01,WS,0.540127,USD
1809,source_3,2007-12-04,WF,0.0,USD
1810,source_2,2007-12-02,IT,85.9912391266,USD
1811,source_3,2007-12-06,SC,0.379546,USD
1812,source_1,2007-12-02,GP,0.0,USD
1813,source_1,2007-12-02,BM,0.0,USD
1814,source_3,2007-12-04,TW,7.405916,USD
1815,source_2,2007-12-05,SA,0.0,USD
1816,source_6,2007-12-01,CH,0.0,USD
1817,source_1,2007-12-07,KM,0.0,USD
1818,source_3,2007-12-04,MU,7.950984,USD
1819,source_7,2007-12-02,UK,23.9,USD
1820,source_1,2007-12-01,GF,0.0,USD
1821,source_2,2007-12-02,GF,0.253717998,USD
1822,source_1,2007-12-07,DK,7.96999982,USD
1823,source_1,2007-12-03,GH,2.0199999884,USD
1824,source_2,2007-12-04,AZ,1.8121270061,USD
1825,source_3,2007-12-01,ST,0.020026,USD
1826,source_3,2007-12-06,VI,0.659822,USD
1827,source_1,2007-12-02,CK,0.0,USD
1828,source_1,2007-12-02,RU,0.0,USD
1829,source_4,2007-12-02,BR,0.0,USD
1830,source_3,2007-12-02,WS,0.23544,USD
1831,source_3,2007-12-02,SB,0.150001,USD
1832,source_3,2007-12-06,MQ,0.216611,USD
1833,source_5,2007-12-05,TR,0.0,USD
1834,source_8,2007-12-01,CN,0.0,USD
1835,source_2,2007-12-02,CG,0.6641930011,USD
1836,source_2,2007-12-05,SO,0.5957960002,USD
1837,source_3,2007-12-05,BM,2.755933,USD
1838,source_1,2007-12-01,LS,0.0,USD
1839,source_3,2007-12-03,CM,3.499181,USD
1840,source_1,2007-12-07,TL,0.0,USD
1841,source_3,2007-12-03,DM,0.25987,USD
1842,source_2,2007-12-01,KZ,0.0,USD
1843,source_3,2007-12-03,PH,0.0,USD
1844,source_7,2007-12-01,AW,0.0,USD
1845,source_2,2007-12-01,SK,0.0,USD
1846,source_3,2007-12-07,NR,0.149943,USD
1847,source_1,2007-12-01,PM,0.0,USD
1848,source_2,2007-12-02,SN,5.2539710471,USD
1849,source_1,2007-12-02,UY,0.0,USD
1850,source_2,2007-12-03,MO,0.0892019999,USD
1851,source_1,2007-12-06,NF,0.0,USD
1852,source_1,2007-12-07,ST,0.0,USD
1853,source_7,2007-12-06,MX,7.07,USD
1854,source_2,2007-12-01,DK,10.92850306,USD
1855,source_3,2007-12-05,EE,2.771234,USD
1856,source_7,2007-12-03,SO,0.0,USD
1857,source_1,2007-12-05,FM,0.0,USD
1858,source_3,2007-12-02,JE,2.892138,USD
1859,source_6,2007-12-03,PA,0.0,USD
1860,source_7,2007-12-06,ES,0.0,USD
1861,source_2,2007-12-05,GG,0.5609840039,USD
1862,source_2,2007-12-01,NZ,0.2633039986,USD
1863,source_1,2007-12-01,GN,0.1800000072,USD
1864,source_3,2007-12-03,OM,1.218807,USD
1865,source_7,2007-12-07,HN,0.0,USD
1866,source_1,2007-12-05,PR,7.3399998546,USD
1867,source_2,2007-12-04,DE,19.5866818362,USD
1868,source_1,2007-12-01,CM,0.0,USD
1869,source_1,2007-12-03,BI,0.0,USD
1870,source_1,2007-12-05,AT,0.3000000119,USD
1871,source_8,2007-12-04,BZ,0.0,USD
1872,source_3,2007-12-05,US,4162.524994,USD
1873,source_1,2007-12-04,CL,0.324000001,USD
1874,source_1,2007-12-06,GD,0.7440000176,USD
1875,source_2,2007-12-01,EE,0.4817590021,USD
1876,source_2,2007-12-01,AZ,2.984959981,USD
1877,source_2,2007-12-07,VC,0.2148429974,USD
1878,source_1,2007-12-05,GM,0.3400000036,USD
1879,source_3,2007-12-01,GH,0.0,USD
1880,source_3,2007-12-01,AW,0.307914,USD
1881,source_3,2007-12-05,BI,0.193776,USD
1882,source_2,2007-12-06,GW,0.0,USD
1883,source_3,2007-12-06,MH,0.164018,USD
1884,source_3,2007-12-06,RE,0.503082,USD
1885,source_2,2007-12-04,GH,0.0331860001,USD
1886,source_3,2007-12-01,MT,1.41156,USD
1887,source_7,2007-12-03,IQ,0.0,USD
1888,source_2,2007-12-05,YT,0.0,USD
1889,source_2,2007-12-04,PY,0.5710970002,USD
1890,source_3,2007-12-01,MO,2.459492,USD
1891,source_2,2007-12-06,HN,1.0790949977,USD
1892,source_3,2007-12-06,QA,11.541682,USD
1893,source_3,2007-12-02,MG,0.887682,USD
1894,source_1,2007-12-06,VU,0.0,USD
1895,source_3,2007-12-05,NF,0.069554,USD
1896,source_8,2007-12-03,DE,0.0,USD
1897,source_2,2007-12-05,PT,0.13191,USD
1898,source_7,2007-12-03,CR,0.0,USD
1899,source_9,2007-12-04,IT,0.0,USD
1900,source_3,2007-12-05,LT,8.539467,USD
1901,source_1,2007-12-07,PF,0.2800000012,USD
1902,source_3,2007-12-07,CZ,2.219065,USD
1903,source_6,2007-12-04,HK,0.0,USD
1904,source_8,2007-12-02,IE,0.0,USD
1905,source_2,2007-12-02,GD,0.3233130005,USD
1906,source_3,2007-12-03,BB,0.57937,USD
1907,source_2,2007-12-06,BE,0.0,USD
1908,source_1,2007-12-02,CR,6.9999997914,USD
1909,source_3,2007-12-01,FO,0.408385,USD
1910,source_2,2007-12-02,CD,0.6525879958,USD
1911,source_3,2007-12-07,TM,0.518364,USD
1912,source_3,2007-12-06,CK,0.172375,USD
1913,source_3,2007-12-07,MQ,0.829169,USD
1914,source_2,2007-12-06,MT,0.0404180001,USD
1915,source_6,2007-12-07,PL,0.0,USD
1916,source_1,2007-12-04,AD,0.3000000119,USD
1917,source_3,2007-12-06,GY,2.494892,USD
1918,source_2,2007-12-04,MF,0.2399590007,USD
1919,source_3,2007-12-07,TH,0.0,USD
1920,source_3,2007-12-05,NG,0.102674,USD
1921,source_2,2007-12-04,SX,0.0,USD
1922,source_2,2007-12-05,AE,0.0,USD
1923,source_2,2007-12-06,BY,0.0,USD
1924,source_1,2007-12-03,IQ,0.0,USD
1925,source_3,2007-12-06,IE,17.196856,USD
1926,source_2,2007-12-07,LT,3.5014540275,USD
1927,source_1,2007-12-01,MP,0.0,USD
1928,source_5,2007-12-01,CH,0.0,USD
1929,source_2,2007-12-01,UY,4.4244580167,USD
1930,source_3,2007-12-05,TK,0.010128,USD
1931,source_1,2007-12-02,MQ,0.2300000042,USD
1932,source_1,2007-12-06,NO,0.6600000262,USD
1933,source_2,2007-12-03,NC,2.1166929864,USD
1934,source_1,2007-12-05,FO,0.0,USD
1935,source_2,2007-12-01,BN,0.0469339998,USD
1936,source_1,2007-12-06,SX,0.0,USD
1937,source_7,2007-12-07,MP,0.0,USD
1938,source_6,2007-12-04,HN,0.0,USD
1939,source_1,2007-12-03,AM,2.4000000358,USD
1940,source_1,2007-12-03,MD,0.9900000393,USD
1941,source_3,2007-12-02,JP,12.133336,USD
1942,source_2,2007-12-07,SR,0.0,USD
1943,source_6,2007-12-06,PA,0.0,USD
1944,source_3,2007-12-04,GA,0.898051,USD
1945,source_3,2007-12-07,CA,35.411057,USD
1946,source_1,2007-12-05,ES,4.4400000125,USD
1947,source_3,2007-12-02,DO,4.510415,USD
1948,source_3,2007-12-05,JM,0.545194,USD
1949,source_1,2007-12-03,IS,0.0,USD
1950,source_4,2007-12-05,FR,0.0,USD
1951,source_1,2007-12-02,BL,0.0,USD
1952,source_3,2007-12-04,AF,6.127698,USD
1953,source_7,2007-12-04,DK,33.09,USD
1954,source_3,2007-12-05,MU,7.788012,USD
1955,source_3,2007-12-07,AG,0.869878,USD
1956,source_3,2007-12-04,SS,1.712753,USD
1957,source_2,2007-12-03,PG,0.053612,USD
1958,source_2,2007-12-03,PH,0.0,USD
1959,source_3,2007-12-05,CH,33.987289,USD
1960,source_3,2007-12-01,MD,5.118659,USD
1961,source_2,2007-12-01,BR,66.3732711853,USD
1962,source_2,2007-12-03,LB,7.6511960122,USD
1963,source_2,2007-12-04,GY,0.1614130006,USD
1964,source_2,2007-12-02,SA,0.0,USD
1965,source_3,2007-12-07,PG,0.988608,USD
1966,source_3,2007-12-01,PE,5.396453,USD
1967,source_1,2007-12-01,KM,0.0,USD
1968,source_3,2007-12-03,KZ,9.322666,USD
1969,source_3,2007-12-01,SJ,0.009948,USD
1970,source_3,2007-12-07,ES,5.857462,USD
1971,source_8,2007-12-05,CL,0.0,USD
1972,source_7,2007-12-05,IQ,0.0,USD
1973,source_7,2007-12-07,SE,14.07,USD
1974,source_2,2007-12-04,HN,0.6947559967,USD
1975,source_3,2007-12-06,CH,29.296385,USD
1976,source_6,2007-12-02,IN,0.0,USD
1977,source_3,2007-12-02,AR,19.417738,USD
1978,source_3,2007-12-05,LU,2.954563,USD
1979,source_3,2007-12-02,HU,2.837685,USD
1980,source_3,2007-12-04,AZ,10.486306,USD
1981,source_2,2007-12-01,PW,0.0,USD
1982,source_2,2007-12-03,NG,1.071697002,USD
1983,source_1,2007-12-01,GI,0.0,USD
1984,source_2,2007-12-07,GR,16.4536539582,USD
1985,source_6,2007-12-03,VI,0.0,USD
1986,source_1,2007-12-01,MQ,0.0,USD
1987,source_3,2007-12-07,DJ,0.108774,USD
1988,source_3,2007-12-02,SA,16.868385,USD
1989,source_3,2007-12-01,AL,0.654097,USD
1990,source_2,2007-12-03,NO,0.0,USD
1991,source_3,2007-12-06,ME,0.919549,USD
1992,source_1,2007-12-02,GL,0.3000000119,USD
1993,source_3,2007-12-04,KY,0.452044,USD
1994,source_4,2007-12-05,UA,0.0,USD
1995,source_1,2007-12-03,SI,0.3799999952,USD
1996,source_2,2007-12-02,GY,0.1818560008,USD
1997,source_1,2007-12-01,AR,0.7199999839,USD
1998,source_3,2007-12-07,AU,97.328234,USD
1999,source_1,2007-12-03,KY,1.0,USD
2000,source_1,2007-12-04,SO,0.8799999803,USD
2001,source_2,2007-12-01,BA,1.3854390037,USD
2002,source_2,2007-12-02,HR,7.733929969,USD
2003,source_2,2007-12-05,ZA,2.3282980129,USD
2004,source_2,2007-12-03,NL,26.0767439148,USD
2005,source_3,2007-12-01,LI,0.170476,USD
2006,source_3,2007-12-04,BT,0.832819,USD
2007,source_1,2007-12-01,MW,0.0,USD
2008,source_1,2007-12-07,JE,0.1800000072,USD
2009,source_3,2007-12-04,GR,3.253783,USD
2010,source_2,2007-12-02,AS,0.1824100011,USD
2011,source_1,2007-12-04,XK,0.2099999934,USD
2012,source_1,2007-12-05,GU,0.0,USD
2013,source_2,2007-12-04,GH,0.0374850003,USD
2014,source_3,2007-12-05,SG,1.036521,USD
2015,source_3,2007-12-02,IS,5.593749,USD
2016,source_3,2007-12-05,TG,1.036554,USD
2017,source_3,2007-12-01,LY,5.201182,USD
2018,source_2,2007-12-01,AI,0.0292199997,USD
2019,source_3,2007-12-03,MF,0.346501,USD
2020,source_3,2007-12-07,MX,55.888563,USD
2021,source_3,2007-12-01,LR,3.388047,USD
2022,source_1,2007-12-03,PR,7.6499997973,USD
2023,source_3,2007-12-05,OM,1.326405,USD
2024,source_1,2007-12-01,IM,0.7200000286,USD
2025,source_3,2007-12-07,MK,6.601604,USD
2026,source_2,2007-12-04,DM,0.193025999,USD
2027,source_3,2007-12-02,CR,9.586488,USD
2028,source_1,2007-12-03,WF,0.0,USD
2029,source_3,2007-12-07,LT,15.802852,USD
2030,source_3,2007-12-05,KR,14.941543,USD
2031,source_1,2007-12-07,LK,0.0,USD
2032,source_3,2007-12-01,SJ,0.0,USD
2033,source_6,2007-12-07,NL,0.0,USD
2034,source_1,2007-12-02,LA,0.0,USD
2035,source_2,2007-12-07,NI,5.154965998,USD
2036,source_3,2007-12-03,MC,0.639521,USD
2037,source_3,2007-12-05,,0.0,USD
2038,source_3,2007-12-02,AI,0.421081,USD
2039,source_1,2007-12-01,AE,0.0,USD
2040,source_3,2007-12-01,KW,2.188401,USD
2041,source_3,2007-12-04,RW,1.075972,USD
2042,source_3,2007-12-07,CL,13.850645,USD
2043,source_6,2007-12-03,GP,0.0,USD
2044,source_6,2007-12-07,PS,0.0,USD
2045,source_6,2007-12-01,FR,0.0,USD
2046,source_3,2007-12-05,MY,0.0,USD
2047,source_10,2007-12-07,US,0.0,USD
2048,source_2,2007-12-03,CA,9.0986139486,USD
2049,source_2,2007-12-03,US,0.592962,USD
2050,source_3,2007-12-04,BH,4.784887,USD
2051,source_3,2007-12-02,PF,1.232068,USD
2052,source_1,2007-12-05,DJ,0.0,USD
2053,source_5,2007-12-03,MU,0.0,USD
2054,source_1,2007-12-06,WS,0.0,USD
2055,source_2,2007-12-02,PS,2.1432999972,USD
2056,source_3,2007-12-07,AR,23.452223,USD
2057,source_1,2007-12-06,SK,1.9499999285,USD
2058,source_1,2007-12-07,WS,0.0,USD
2059,source_3,2007-12-07,KN,0.803155,USD
2060,source_2,2007-12-05,MU,0.0,USD
2061,source_3,2007-12-02,JO,1.27896,USD
2062,source_8,2007-12-02,CA,0.0,USD
2063,source_7,2007-12-07,BS,0.0,USD
2064,source_5,2007-12-05,HU,0.0,USD
2065,source_2,2007-12-02,MK,3.6919310125,USD
2066,source_1,2007-12-01,DE,0.0,USD
2067,source_3,2007-12-06,BH,11.198943,USD
2068,source_3,2007-12-03,AS,0.966381,USD
2069,source_3,2007-12-05,MV,1.057298,USD
2070,source_6,2007-12-05,BD,0.0,USD
2071,source_1,2007-12-03,AG,0.0,USD
2072,source_2,2007-12-06,CM,2.176806022,USD
2073,source_3,2007-12-05,KN,0.961431,USD
2074,source_2,2007-12-04,MC,0.4117070008,USD
2075,source_1,2007-12-03,MH,0.0,USD
2076,source_3,2007-12-03,AD,0.150298,USD
2077,source_7,2007-12-06,TR,0.0,USD
2078,source_5,2007-12-04,ZA,0.0,USD
2079,source_3,2007-12-06,HN,2.411558,USD
2080,source_2,2007-12-05,ES,90.2232187902,USD
2081,source_2,2007-12-03,RW,0.6255440009,USD
2082,source_2,2007-12-05,AG,0.4280789973,USD
2083,source_3,2007-12-01,LA,1.872343,USD
2084,source_3,2007-12-04,GL,0.451905,USD
2085,source_1,2007-12-01,JE,0.0,USD
2086,source_3,2007-12-07,VC,0.353435,USD
2087,source_3,2007-12-03,GP,1.256525,USD
2088,source_3,2007-12-05,MW,1.261399,USD
2089,source_3,2007-12-01,PA,7.785114,USD
2090,source_1,2007-12-05,GG,0.0,USD
2091,source_2,2007-12-04,MY,0.0,USD
2092,source_5,2007-12-07,US,0.0,USD
2093,source_6,2007-12-05,IQ,0.0,USD
2094,source_1,2007-12-07,BW,0.1800000072,USD
2095,source_2,2007-12-01,GT,19.9857251018,USD
2096,source_2,2007-12-02,AU,2.0778469842,USD
2097,source_2,2007-12-03,GM,0.1883780009,USD
2098,source_3,2007-12-02,MD,4.818432,USD
2099,source_2,2007-12-03,SN,4.839525972,USD
2100,source_3,2007-12-02,MV,0.481697,USD
2101,source_3,2007-12-01,MV,0.830776,USD
2102,source_5,2007-12-02,RS,0.0,USD
2103,source_5,2007-12-01,EC,0.0,USD
2104,source_1,2007-12-04,RW,0.5400000215,USD
2105,source_2,2007-12-02,NG,1.971525003,USD
2106,source_3,2007-12-06,AU,151.37674,USD
2107,source_2,2007-12-02,GH,0.0542219994,USD
2108,source_3,2007-12-03,MG,0.267644,USD
2109,source_3,2007-12-02,GY,0.608456,USD
2110,source_3,2007-12-07,KW,1.457779,USD
2111,source_5,2007-12-03,TH,0.0,USD
2112,source_1,2007-12-01,MC,0.0,USD
2113,source_2,2007-12-04,EE,0.808389998,USD
2114,source_1,2007-12-04,KH,0.0,USD
2115,source_1,2007-12-04,QA,0.4320000112,USD
2116,source_3,2007-12-03,RS,1.676868,USD
2117,source_1,2007-12-05,CH,1.5,USD
2118,source_2,2007-12-07,KR,3.8855320424,USD
2119,source_3,2007-12-07,AE,32.555327,USD
2120,source_3,2007-12-03,GT,1.028457,USD
2121,source_2,2007-12-02,BF,0.3911069943,USD
2122,source_3,2007-12-03,NZ,22.171438,USD
2123,source_2,2007-12-01,MM,0.0,USD
2124,source_1,2007-12-02,BY,0.0,USD
2125,source_2,2007-12-04,SK,0.0,USD
2126,source_3,2007-12-01,KR,7.758383,USD
2127,source_3,2007-12-06,GG,1.619769,USD
2128,source_2,2007-12-05,IT,117.4454051243,USD
2129,source_3,2007-12-07,AR,4.482327,USD
2130,source_1,2007-12-06,BG,0.0,USD
2131,source_2,2007-12-01,SX,0.0,USD
2132,source_2,2007-12-03,WF,0.0340710005,USD
2133,source_1,2007-12-04,PW,0.0,USD
2134,source_1,2007-12-05,GT,0.0,USD
2135,source_2,2007-12-06,BR,44.5744181735,USD
2136,source_2,2007-12-06,BS,3.348247984,USD
2137,source_3,2007-12-05,RS,2.259204,USD
2138,source_1,2007-12-07,GQ,0.0,USD
2139,source_7,2007-12-04,PE,0.6,USD
2140,source_1,2007-12-07,CF,0.0,USD
2141,source_2,2007-12-01,ID,0.0,USD
2142,source_2,2007-12-06,BB,0.1223210012,USD
2143,source_6,2007-12-03,CA,4.7,USD
2144,source_2,2007-12-06,UA,0.0,USD
2145,source_3,2007-12-07,BR,21.702878,USD
2146,source_3,2007-12-06,CZ,2.317078,USD
2147,source_3,2007-12-03,GQ,0.2405,USD
2148,source_6,2007-12-05,NG,0.0,USD
2149,source_5,2007-12-03,TR,0.0,USD
2150,source_1,2007-12-05,US,0.0,USD
2151,source_1,2007-12-01,DK,1.7899999619,USD
2152,source_2,2007-12-02,LB,5.2520719718,USD
2153,source_1,2007-12-04,HK,0.0,USD
2154,source_7,2007-12-03,UK,38.79,USD
2155,source_2,2007-12-01,AG,0.1854309984,USD
2156,source_2,2007-12-01,FI,8.7715330673,USD
2157,source_3,2007-12-04,BA,1.919102,USD
2158,source_1,2007-12-02,CR,3.9399998784,USD
2159,source_1,2007-12-06,GH,1.140000008,USD
2160,source_3,2007-12-06,NF,0.039783,USD
2161,source_3,2007-12-04,FO,0.398102,USD
2162,source_3,2007-12-02,SE,30.732363,USD
2163,source_3,2007-12-03,TJ,1.113668,USD
2164,source_3,2007-12-07,KM,0.059985,USD
2165,source_3,2007-12-06,ID,0.030001,USD
2166,source_8,2007-12-05,RO,0.0,USD
2167,source_3,2007-12-04,SS,0.738151,USD
2168,source_2,2007-12-03,MQ,1.71993001,USD
2169,source_1,2007-12-01,,0.0,USD
2170,source_3,2007-12-03,BZ,1.836744,USD
2171,source_3,2007-12-03,KI,0.050002,USD
2172,source_13,2007-12-07,BY,0.0,USD
2173,source_2,2007-12-05,IN,0.0,USD
2174,source_8,2007-12-03,RU,0.0,USD
2175,source_1,2007-12-06,SA,0.0,USD
2176,source_2,2007-12-05,UY,6.788101003,USD
2177,source_1,2007-12-03,BF,0.1700000018,USD
2178,source_3,2007-12-05,PT,26.044597,USD
2179,source_1,2007-12-05,KE,0.0,USD
2180,source_1,2007-12-03,YT,1.0499999821,USD
2181,source_3,2007-12-07,ER,0.04096,USD
2182,source_2,2007-12-03,RU,0.0,USD
2183,source_1,2007-12-02,EU,0.0,USD
2184,source_2,2007-12-01,PT,0.368002,USD
2185,source_1,2007-12-06,IN,0.0,USD
2186,source_3,2007-12-05,AF,1.520132,USD
2187,source_3,2007-12-03,HN,3.214236,USD
2188,source_3,2007-12-05,JO,3.256616,USD
2189,source_1,2007-12-07,CF,0.0,USD
2190,source_7,2007-12-05,GE,0.0,USD
2191,source_5,2007-12-06,NG,0.0,USD
2192,source_1,2007-12-06,AF,0.700000003,USD
2193,source_2,2007-12-04,DE,71.36686068,USD
2194,source_2,2007-12-03,BS,6.786671045,USD
2195,source_1,2007-12-04,GY,0.5600000024,USD
2196,source_3,2007-12-07,MW,1.635967,USD
2197,source_2,2007-12-05,GD,0.4529900007,USD
2198,source_3,2007-12-06,YE,0.237904,USD
2199,source_2,2007-12-05,LY,0.0,USD
2200,source_3,2007-12-05,MT,2.74898,USD
2201,source_1,2007-12-06,AU,0.0,USD
2202,source_2,2007-12-05,KY,0.2727159998,USD
2203,source_3,2007-12-04,SL,3.484299,USD
2204,source_3,2007-12-01,DO,18.762708,USD
2205,source_3,2007-12-05,PR,23.030748,USD
2206,source_3,2007-12-05,FR,37.272939,USD
2207,source_7,2007-12-05,US,79.29,USD
2208,source_3,2007-12-03,PW,0.041106,USD
2209,source_3,2007-12-03,PL,12.308099,USD
2210,source_3,2007-12-06,VE,4.288846,USD
2211,source_3,2007-12-02,LC,0.781535,USD
2212,source_1,2007-12-02,TG,0.0,USD
2213,source_2,2007-12-04,BN,0.0748739996,USD
2214,source_3,2007-12-05,GN,0.817502,USD
2215,source_3,2007-12-02,HR,3.925194,USD
2216,source_6,2007-12-06,BR,0.0,USD
2217,source_1,2007-12-01,BQ,0.0,USD
2218,source_3,2007-12-02,CW,2.56878,USD
2219,source_1,2007-12-02,VI,0.0,USD
2220,source_1,2007-12-07,AZ,2.6400000006,USD
2221,source_2,2007-12-06,NC,1.5297969943,USD
2222,source_3,2007-12-03,PT,26.923298,USD
2223,source_8,2007-12-02,CL,0.0,USD
2224,source_1,2007-12-03,SE,0.6000000238,USD
2225,source_2,2007-12-06,CI,0.3912639998,USD
2226,source_3,2007-12-02,VG,0.650207,USD
2227,source_3,2007-12-05,RO,6.043736,USD
2228,source_4,2007-12-07,UK,0.0,USD
2229,source_3,2007-12-03,RS,0.756374,USD
2230,source_7,2007-12-06,IQ,0.0,USD
2231,source_1,2007-12-04,LB,0.0,USD
2232,source_7,2007-12-02,OM,0.0,USD
2233,source_1,2007-12-04,GN,0.0,USD
2234,source_3,2007-12-07,SI,3.026253,USD
2235,source_3,2007-12-02,NI,0.36867,USD
2236,source_3,2007-12-05,SO,6.941057,USD
2237,source_3,2007-12-04,GW,0.0414,USD
2238,source_3,2007-12-03,MK,2.363827,USD
2239,source_3,2007-12-07,PT,10.704589,USD
2240,source_7,2007-12-04,PH,0.0,USD
2241,source_1,2007-12-07,BB,0.7400000095,USD
2242,source_1,2007-12-03,JM,1.2600000501,USD
2243,source_1,2007-12-03,UK,0.0,USD
2244,source_2,2007-12-04,KE,0.3702350009,USD
2245,source_3,2007-12-07,YT,0.129966,USD
2246,source_3,2007-12-02,TD,0.349569,USD
2247,source_1,2007-12-07,CA,0.0,USD
2248,source_10,2007-12-04,UK,0.0,USD
2249,source_5,2007-12-07,AE,0.0,USD
2250,source_2,2007-12-05,CY,5.66052503,USD
